year,team,seed,adj_em,adj_o,adj_d,tempo,sos,barthag,wab,elite_sos,ncsos,conf_winpct
2022,Wright State,16,-1.42,104.81,106.23,130.0,0.3762,0.461263,-8.4,0.8988,0.4526,0.6818
2022,Yale,14,1.54,99.39,97.86,94.0,0.4544,0.544712,-4.87,0.8442,0.4783,0.7857
2023,Alabama,1,27.05,116.08,89.03,72.55,0.7389,0.954844,10.19,0.6615,0.7037,0.8889
2023,Arizona,2,23.94,119.35,95.41,72.17,0.6875,0.929198,7.57,0.7067,0.5895,0.7
2023,Arizona State,11,13.43,108.41,94.98,68.09,0.6903,0.820654,1.23,0.7106,0.549,0.55
2023,Arkansas,8,18.56,111.9,93.35,69.51,0.7184,0.88943,0.38,0.6734,0.5925,0.4444
2023,Auburn,9,18.22,113.13,94.91,67.6,0.7111,0.882887,1.05,0.6816,0.5986,0.5556
2023,Baylor,3,21.08,121.69,100.61,66.88,0.742,0.899157,5.24,0.6345,0.5555,0.6111
2023,Boise State,10,14.55,110.11,95.56,66.28,0.6472,0.836146,2.15,0.7579,0.5101,0.7222
2023,Charleston,12,11.73,109.41,97.69,70.97,0.3968,0.786473,1.66,0.9004,0.44,0.8889
2023,Colgate,15,6.33,112.47,106.14,67.45,0.352,0.660704,-3.65,0.9027,0.4487,0.9444
2023,Creighton,6,21.76,115.0,93.25,67.68,0.7318,0.917712,2.16,0.6684,0.6316,0.7
2023,Drake,12,13.2,108.84,95.64,66.3,0.4714,0.815527,-0.69,0.8734,0.444,0.75
2023,Duke,5,20.37,113.3,92.93,64.87,0.6744,0.907161,4.5,0.7249,0.5563,0.7
2023,Fairleigh Dickinson,16,-8.55,106.13,114.68,68.62,0.2639,0.290856,-12.19,0.9235,0.3046,0.625
2023,Florida Atlantic,9,18.26,114.02,95.77,67.46,0.5445,0.881503,4.72,0.8115,0.3702,0.9
2023,Furman,13,7.94,112.7,104.76,68.24,0.4063,0.698414,-1.99,0.8843,0.3713,0.8333
2023,Gonzaga,3,24.18,123.17,98.99,70.12,0.6621,0.925079,6.64,0.7129,0.6116,0.875
2023,Grand Canyon,14,5.39,111.35,105.96,64.86,0.5042,0.638816,-3.76,0.8537,0.4185,0.5882
2023,Houston,1,27.04,117.31,90.27,63.36,0.6239,0.953162,8.05,0.7582,0.531,0.9444
2023,Howard,16,-3.59,102.68,106.27,69.02,0.3515,0.402507,-7.32,0.8959,0.4182,0.7857
2023,Illinois,9,13.54,108.91,95.36,69.77,0.6741,0.82158,0.89,0.6937,0.4283,0.55
2023,Indiana,4,16.22,113.08,96.87,67.85,0.7175,0.855724,3.43,0.6691,0.4844,0.6
2023,Iona,13,12.05,110.31,98.26,68.53,0.4334,0.790819,-1.65,0.8829,0.6281,0.85
2023,Iowa,8,16.0,119.89,103.89,69.55,0.7091,0.838524,0.35,0.6886,0.4953,0.55
2023,Iowa State,6,16.16,107.02,90.86,64.0,0.7347,0.867868,2.41,0.6317,0.4986,0.5
2023,Kansas,1,21.52,113.79,92.27,69.03,0.7766,0.917671,10.07,0.6239,0.646,0.7222
2023,Kansas State,3,17.94,112.62,94.68,69.8,0.7165,0.880342,4.24,0.6831,0.4583,0.6111
2023,Kennesaw State,14,5.26,105.61,100.34,68.42,0.4436,0.642822,-1.43,0.8589,0.4461,0.8333
2023,Kent State,13,10.02,106.99,96.97,67.79,0.4501,0.756061,0.82,0.8533,0.4675,0.8333
2023,Kentucky,6,17.91,115.65,97.74,65.77,0.6791,0.873781,1.61,0.6972,0.5425,0.6667
2023,Louisiana,13,9.17,110.76,101.59,68.35,0.4625,0.729901,-0.53,0.8534,0.3788,0.7222
2023,Marquette,2,22.68,118.71,96.03,68.38,0.694,0.919697,7.83,0.6931,0.5212,0.85
2023,Maryland,8,16.86,112.62,95.76,64.33,0.6847,0.865842,1.01,0.6906,0.4567,0.55
2023,Memphis,8,20.34,115.35,95.01,71.0,0.6787,0.903011,4.72,0.7217,0.642,0.7222
2023,Miami (FL),5,18.27,119.14,100.87,68.65,0.6621,0.871491,3.66,0.7197,0.4863,0.75
2023,Michigan State,7,17.98,114.42,96.44,64.59,0.7742,0.87713,2.43,0.6443,0.6349,0.5789
2023,Missouri,7,13.0,117.46,104.46,68.93,0.6528,0.793899,3.52,0.7144,0.4458,0.6111
2023,Montana State,14,6.95,105.15,98.2,66.25,0.4471,0.68712,-2.7,0.8673,0.4956,0.8333
2023,North Carolina State,11,14.47,113.62,99.16,69.23,0.6374,0.827211,1.13,0.75,0.4505,0.6
2023,Northern Kentucky,16,1.24,102.59,101.35,61.92,0.4082,0.534872,-6.68,0.8811,0.4963,0.7
2023,Northwestern,7,16.31,109.74,93.43,64.51,0.7028,0.864209,1.6,0.6994,0.4547,0.6
2023,Oral Roberts,12,10.12,111.76,101.64,70.19,0.3668,0.748734,1.6,0.8696,0.4307,1.0
2023,Penn State,10,16.78,117.47,100.7,64.29,0.7154,0.854751,1.33,0.6875,0.4456,0.5
2023,Pittsburgh,11,11.5,113.11,101.61,67.25,0.6246,0.77427,-0.25,0.7526,0.4833,0.7
2023,Princeton,15,8.1,109.11,101.01,66.95,0.4691,0.708295,-3.19,0.8605,0.3428,0.7143
2023,Providence,11,13.78,114.94,101.16,66.83,0.6433,0.812821,1.35,0.7003,0.3724,0.65
2023,Purdue,1,24.16,117.87,93.71,63.93,0.7028,0.933257,9.39,0.6975,0.546,0.75
2023,Saint Mary's,5,21.58,112.06,90.48,61.9,0.6476,0.921255,3.4,0.7597,0.598,0.875
2023,San Diego State,5,21.25,110.77,89.53,65.69,0.7083,0.920477,5.65,0.7142,0.6335,0.8333
2023,TCU,6,17.05,111.68,94.63,69.68,0.6969,0.870459,2.24,0.6645,0.3971,0.5
2023,Tennessee,4,23.68,111.21,87.53,65.15,0.69,0.940128,2.81,0.706,0.5704,0.6111
2023,Texas,2,24.3,116.06,91.76,68.48,0.7435,0.937109,7.54,0.6523,0.5248,0.6667
2023,Texas A&M,7,18.17,113.84,95.67,65.99,0.664,0.880802,3.68,0.7218,0.4709,0.8333
2023,Texas A&M–Corpus Christi,16,24.3,116.06,91.76,68.48,0.7435,0.937109,7.54,0.6523,0.5248,0.6667
2023,UC Santa Barbara,14,4.3,110.03,105.73,64.44,0.4352,0.612535,-1.51,0.8888,0.3668,0.75
2023,UCLA,2,26.43,114.91,88.48,66.07,0.6961,0.952846,8.4,0.706,0.5269,0.9
2023,UConn,4,30.27,121.48,91.21,66.73,0.7066,0.96428,5.03,0.6781,0.5019,0.65
2023,UNC Asheville,15,-1.23,102.3,103.54,68.24,0.3819,0.465663,-1.86,0.8832,0.4034,0.8889
2023,USC,10,14.38,111.75,97.37,67.99,0.6816,0.829769,2.07,0.7174,0.5771,0.7
2023,Utah State,10,17.36,115.38,98.02,68.63,0.6613,0.867043,2.95,0.7765,0.5591,0.7222
2023,VCU,12,12.12,105.52,93.41,67.92,0.5508,0.80258,0.97,0.8326,0.5039,0.8333
2023,Vermont,15,7.26,109.72,102.46,64.49,0.4359,0.687296,-3.83,0.8607,0.5846,0.875
2023,Virginia,4,16.01,110.04,94.03,61.32,0.6407,0.859111,4.1,0.7539,0.5478,0.75
2023,West Virginia,9,19.8,117.25,97.45,68.42,0.7553,0.89349,1.46,0.6428,0.5743,0.3889
2023,Xavier,3,19.53,118.01,98.48,70.47,0.7093,0.889051,5.36,0.6784,0.5771,0.75
2024,Akron,14,3.2,105.17,101.97,65.78,0.4259,0.587989,-4.64,0.8746,0.5155,0.7222
2024,Alabama,4,23.58,126.06,102.48,72.35,0.7719,0.915401,3.31,0.6192,0.6764,0.7222
2024,Arizona,2,27.24,120.51,93.27,72.31,0.7278,0.950121,4.85,0.695,0.673,0.75
2024,Auburn,4,27.94,121.01,93.07,69.97,0.6889,0.953417,5.21,0.7236,0.5311,0.7222
2024,BYU,6,19.89,119.84,99.94,69.08,0.6656,0.889688,2.31,0.7047,0.4077,0.5556
2024,Baylor,3,21.59,122.55,100.96,65.84,0.7223,0.902824,4.47,0.6496,0.5215,0.6111
2024,Charleston,13,8.28,113.76,105.49,70.3,0.448,0.70452,-1.73,0.8797,0.4471,0.8333
2024,Clemson,6,20.25,117.65,97.4,66.28,0.7335,0.897763,1.04,0.6785,0.6048,0.55
2024,Colgate,14,-0.06,102.87,102.93,66.27,0.345,0.498459,-4.21,0.8802,0.5514,0.8889
2024,Colorado,10,19.68,118.3,98.62,67.69,0.6913,0.890167,1.68,0.7175,0.4836,0.65
2024,Colorado State,10,15.94,112.79,96.85,66.05,0.6469,0.852258,1.1,0.741,0.534,0.5556
2024,Creighton,3,24.62,121.68,97.06,66.73,0.7152,0.930859,4.39,0.6591,0.59,0.7
2024,Dayton,7,16.14,116.74,100.6,64.19,0.647,0.846961,2.32,0.7522,0.6334,0.7778
2024,Drake,10,14.67,114.77,100.1,67.93,0.5448,0.828222,1.62,0.8305,0.4198,0.8
2024,Duke,4,25.79,121.27,95.47,66.5,0.6918,0.939917,3.52,0.7058,0.5267,0.75
2024,Duquesne,11,9.97,107.01,97.04,66.15,0.6024,0.754858,-2.1,0.7949,0.4892,0.5556
2024,Florida,7,20.36,120.55,100.18,71.81,0.7042,0.893602,2.77,0.683,0.5521,0.6111
2024,Florida Atlantic,8,14.18,116.65,102.47,68.11,0.6196,0.816219,1.14,0.7883,0.6187,0.7778
2024,Gonzaga,5,24.48,123.55,99.07,68.83,0.5783,0.926883,2.39,0.7452,0.5764,0.875
2024,Grambling State,16,-7.48,98.94,106.41,64.84,0.3558,0.301996,-8.05,0.8451,0.556,0.7778
2024,Grand Canyon,12,12.38,111.2,98.82,68.33,0.4803,0.795411,1.45,0.8607,0.4551,0.85
2024,Houston,1,33.16,119.64,86.48,63.44,0.7131,0.976632,9.95,0.666,0.4976,0.8333
2024,Illinois,3,24.63,125.7,101.07,69.7,0.7155,0.924701,5.56,0.6643,0.4712,0.7
2024,Iowa State,2,25.94,113.61,87.67,67.35,0.6722,0.951709,6.27,0.6789,0.3747,0.7222
2024,James Madison,12,11.14,111.84,100.7,69.88,0.3954,0.769744,1.37,0.8831,0.3313,0.8333
2024,Kansas,4,19.52,113.75,94.22,69.01,0.7236,0.897125,3.77,0.6461,0.5486,0.5556
2024,Kentucky,3,20.07,122.73,102.66,72.51,0.6663,0.886297,2.79,0.7103,0.5023,0.7222
2024,Long Beach State,15,-2.54,105.12,107.66,71.56,0.4421,0.431685,-8.27,0.8678,0.4226,0.5
2024,Longwood,16,-1.44,104.12,105.57,66.85,0.3661,0.460483,-8.75,0.8914,0.2588,0.375
2024,Marquette,2,23.76,118.63,94.87,69.08,0.7421,0.928892,6.55,0.6264,0.6452,0.7
2024,McNeese,12,9.35,110.98,101.63,65.54,0.3128,0.733444,0.57,0.909,0.3971,0.9444
2024,Michigan State,9,19.84,113.33,93.48,65.36,0.748,0.901479,-0.19,0.6538,0.6008,0.5
2024,Mississippi State,8,16.76,112.26,95.51,67.15,0.7087,0.865174,0.59,0.6752,0.5171,0.4444
2024,Morehead State,14,3.6,107.47,103.87,64.32,0.3243,0.596845,-3.45,0.8829,0.4094,0.7778
2024,NC State,11,15.12,114.23,99.11,67.73,0.6982,0.836584,-0.42,0.6758,0.4193,0.45
2024,Nebraska,8,19.13,115.98,96.86,68.96,0.6804,0.8882,1.95,0.7131,0.4225,0.6
2024,Nevada,10,16.91,115.01,98.1,66.86,0.5894,0.861671,2.46,0.7764,0.4485,0.7222
2024,New Mexico,11,17.92,113.9,95.98,72.84,0.619,0.877406,1.48,0.7635,0.4587,0.5556
2024,North Carolina,1,24.92,119.19,94.27,70.49,0.7294,0.936851,6.99,0.6724,0.6247,0.85
2024,Northwestern,9,16.83,115.66,98.83,64.03,0.6827,0.85922,1.11,0.6815,0.365,0.6
2024,Oakland,14,4.27,108.86,104.59,66.59,0.4705,0.613171,-4.25,0.8342,0.6446,0.75
2024,Oregon,11,14.53,114.2,99.68,67.18,0.7006,0.827007,1.34,0.7057,0.5082,0.6
2024,Purdue,1,31.56,126.02,94.46,67.11,0.767,0.964935,10.63,0.6277,0.6686,0.85
2024,Saint Mary's,5,21.27,115.35,94.08,62.46,0.5566,0.912424,1.42,0.8029,0.577,0.9375
2024,Saint Peter's,15,-4.2,96.97,101.17,64.06,0.3775,0.380329,-8.89,0.8921,0.4243,0.6
2024,Samford,13,9.38,112.52,103.14,72.83,0.4111,0.731222,0.03,0.881,0.3364,0.8333
2024,San Diego State,5,17.83,111.97,94.14,66.17,0.6706,0.880193,2.17,0.7095,0.5864,0.6111
2024,South Carolina,6,14.87,114.98,100.11,63.22,0.6445,0.830922,4.73,0.7134,0.4095,0.7222
2024,South Dakota State,15,3.05,108.25,105.19,67.93,0.3979,0.581548,-7.65,0.895,0.4353,0.75
2024,Stetson,16,-6.34,107.94,114.28,66.23,0.3717,0.341538,-6.98,0.8664,0.4417,0.6875
2024,TCU,9,15.83,113.99,98.16,70.0,0.6566,0.848111,0.85,0.6843,0.3596,0.5
2024,Tennessee,2,25.47,115.91,90.44,69.19,0.7358,0.945495,5.6,0.6444,0.6384,0.7778
2024,Texas,7,20.1,116.62,96.53,67.36,0.6915,0.897975,0.66,0.6627,0.4647,0.5
2024,Texas A&M,9,17.68,117.7,100.03,66.12,0.7149,0.866653,-0.06,0.6533,0.568,0.5
2024,Texas Tech,6,17.57,116.89,99.31,66.54,0.6949,0.866868,2.78,0.6869,0.4643,0.6111
2024,UAB,12,6.63,113.2,106.57,67.75,0.5856,0.666781,-2.79,0.8174,0.4936,0.6667
2024,UConn,1,36.69,127.97,91.27,64.65,0.6972,0.979889,11.24,0.6411,0.4617,0.9
2024,Utah State,8,13.55,114.85,101.3,68.77,0.5883,0.809079,3.09,0.7707,0.4475,0.7778
2024,Vermont,13,5.55,104.29,98.74,63.32,0.4033,0.652205,-1.35,0.8887,0.4641,0.9375
2024,Wagner,16,-9.04,96.21,105.25,61.47,0.296,0.262472,-11.65,0.9069,0.3655,0.4375
2024,Washington State,7,16.13,112.84,96.72,64.84,0.6584,0.854892,1.83,0.7313,0.4068,0.7
2024,Western Kentucky,15,3.7,105.48,101.78,75.1,0.4058,0.601209,-6.64,0.8949,0.3241,0.5
2024,Wisconsin,5,19.69,118.82,99.14,65.25,0.7607,0.889231,2.9,0.6371,0.6055,0.55
2024,Yale,13,8.78,109.91,101.13,64.91,0.5088,0.722652,-2.71,0.825,0.4962,0.7857
2025,Akron,13,6.61,113.47,106.86,71.48,0.395,0.665922,-1.58,0.8893,0.4387,0.9444
2025,Alabama,2,31.12,127.74,96.62,75.06,0.8319,0.961224,10.12,0.5247,0.73,0.7222
2025,Alabama State,16,-8.4,100.85,109.25,67.98,0.3406,0.285048,-10.11,0.8721,0.5482,0.6667
2025,Arizona,4,27.51,124.92,97.41,70.27,0.78,0.945877,5.45,0.5565,0.5727,0.7
2025,Arkansas,10,18.21,113.72,95.51,69.4,0.7278,0.881472,1.37,0.6159,0.4549,0.4444
2025,Auburn,1,34.71,127.68,92.97,68.29,0.8034,0.974622,12.7,0.5385,0.6614,0.8333
2025,BYU,6,26.58,126.8,100.22,67.58,0.7164,0.937329,4.82,0.6302,0.375,0.7
2025,Baylor,9,21.0,121.31,100.31,64.73,0.7624,0.898998,2.06,0.5722,0.5512,0.5
2025,Bryant,15,0.47,105.97,105.5,72.6,0.3335,0.512905,-7.01,0.8976,0.421,0.875
2025,Clemson,5,21.76,117.3,95.54,64.63,0.6621,0.913735,4.75,0.7435,0.5664,0.9
2025,Colorado State,12,18.41,117.38,98.98,66.1,0.6265,0.876719,0.77,0.7649,0.5506,0.8
2025,Creighton,9,19.72,118.41,98.69,67.44,0.7207,0.890429,3.05,0.6717,0.6098,0.75
2025,Drake,11,15.36,113.1,97.74,59.14,0.4992,0.842778,2.71,0.8466,0.3788,0.85
2025,Duke,1,38.55,130.57,92.01,65.96,0.7025,0.982441,9.47,0.6694,0.647,0.95
2025,Florida,1,33.61,127.79,94.18,69.9,0.7453,0.970948,11.15,0.5948,0.4629,0.7778
2025,Georgia,9,18.76,115.72,96.96,66.75,0.7024,0.884352,2.04,0.6186,0.419,0.4444
2025,Gonzaga,8,28.09,124.8,96.71,70.51,0.6567,0.949441,2.81,0.7193,0.6622,0.7778
2025,Grand Canyon,13,7.71,107.86,100.15,71.5,0.4181,0.70107,-2.53,0.8867,0.405,0.8125
2025,High Point,13,9.55,117.71,108.16,66.6,0.3592,0.725771,-1.69,0.918,0.3331,0.875
2025,Houston,1,37.34,124.69,87.35,61.78,0.7741,0.983593,11.54,0.5857,0.5591,0.95
2025,Illinois,6,24.02,122.51,98.49,71.53,0.7618,0.924844,3.98,0.5895,0.5346,0.6
2025,Iowa State,3,26.0,119.31,93.31,68.77,0.7326,0.94412,5.43,0.6389,0.496,0.65
2025,Kansas,7,22.32,116.04,93.73,68.6,0.7851,0.921012,4.19,0.5853,0.6484,0.55
2025,Kentucky,3,24.93,123.43,98.5,70.86,0.7705,0.930541,5.62,0.5645,0.5655,0.5556
2025,Liberty,12,13.02,112.07,99.05,65.7,0.4795,0.805331,-0.16,0.8671,0.3434,0.7222
2025,Lipscomb,14,5.67,109.99,104.32,66.42,0.3833,0.64768,-4.13,0.8767,0.474,0.7778
2025,Louisville,8,22.04,117.96,95.92,69.16,0.6978,0.915138,5.49,0.7022,0.6221,0.9
2025,Marquette,7,19.44,116.47,97.03,67.88,0.717,0.890864,3.62,0.6618,0.618,0.65
2025,Maryland,4,26.53,118.62,92.09,69.71,0.6956,0.948403,5.16,0.6622,0.3386,0.7
2025,McNeese,12,14.16,113.86,99.7,65.75,0.4709,0.821608,-0.39,0.8473,0.5446,0.95
2025,Memphis,5,12.82,112.15,99.33,70.86,0.6327,0.801496,4.97,0.7668,0.7859,0.8889
2025,Michigan,5,21.77,115.71,93.94,70.03,0.7877,0.916606,6.85,0.6007,0.5913,0.7
2025,Michigan State,2,24.93,117.26,92.33,67.65,0.748,0.939853,8.46,0.6296,0.5099,0.85
2025,Mississippi State,8,19.19,118.43,99.23,68.24,0.7429,0.884241,3.09,0.6164,0.5222,0.4444
2025,Missouri,6,24.68,125.91,101.24,68.61,0.6884,0.924745,3.21,0.6372,0.379,0.5556
2025,Montana,14,2.85,111.89,109.04,67.31,0.4246,0.57367,-3.0,0.849,0.4912,0.8333
2025,Mount St. Mary's,16,-7.48,100.27,107.75,67.78,0.3349,0.304287,-8.07,0.8932,0.4134,0.6
2025,New Mexico,10,16.89,112.31,95.43,72.91,0.622,0.866891,2.73,0.7518,0.5642,0.85
2025,Norfolk State,16,-2.89,106.83,109.72,66.53,0.3327,0.423927,-5.29,0.8727,0.433,0.7857
2025,North Carolina,11,19.49,119.31,99.82,70.84,0.7094,0.88602,1.36,0.6511,0.6666,0.65
2025,Oklahoma,9,15.91,116.77,100.86,68.71,0.7187,0.843471,2.16,0.609,0.4465,0.3333
2025,Ole Miss,6,22.22,119.26,97.04,68.06,0.7517,0.914592,4.93,0.5752,0.5062,0.5556
2025,Omaha,15,3.02,112.1,109.08,67.76,0.438,0.577814,-6.4,0.8641,0.4214,0.8125
2025,Oregon,5,20.24,116.47,96.23,68.12,0.7641,0.899833,5.81,0.6258,0.5771,0.6
2025,Purdue,4,26.23,125.6,99.37,65.2,0.7976,0.936647,4.92,0.5966,0.6731,0.65
2025,Robert Morris,15,2.14,106.74,104.6,68.22,0.3709,0.557914,-4.01,0.8975,0.3245,0.75
2025,SIU Edwardsville,16,-4.87,101.03,105.9,66.19,0.2972,0.367865,-7.68,0.9008,0.3102,0.65
2025,Saint Mary's,7,21.18,114.15,92.97,61.88,0.617,0.913734,4.39,0.7581,0.5804,0.9444
2025,St. John's,2,22.92,112.96,90.03,70.06,0.6834,0.9314,7.85,0.7259,0.5265,0.9
2025,Tennessee,2,28.28,120.16,91.88,63.92,0.7569,0.956313,9.33,0.5773,0.5053,0.6667
2025,Texas A&M,4,21.82,116.03,94.21,66.71,0.7835,0.916517,5.46,0.5995,0.6476,0.6111
2025,Texas Tech,3,28.49,126.06,97.58,66.14,0.7274,0.950057,5.84,0.6419,0.445,0.75
2025,Troy,14,6.27,106.52,100.25,66.39,0.424,0.667632,-4.14,0.8472,0.4267,0.7222
2025,UC San Diego,12,15.42,112.97,97.55,66.0,0.4159,0.843927,0.95,0.882,0.3754,0.9
2025,UCLA,7,23.6,117.94,94.34,65.13,0.7122,0.928784,3.87,0.6308,0.4293,0.65
2025,UConn,8,19.56,120.78,101.22,64.07,0.6903,0.884059,2.25,0.688,0.5171,0.7
2025,UNC Wilmington,14,5.67,112.34,106.67,65.7,0.3788,0.644739,-3.17,0.9018,0.333,0.7778
2025,Utah State,10,15.85,121.28,105.42,67.73,0.5966,0.833577,2.25,0.7725,0.4848,0.75
2025,VCU,11,19.28,115.96,96.68,66.38,0.5253,0.890043,1.05,0.8338,0.3938,0.8333
2025,Vanderbilt,10,17.47,118.6,101.13,69.68,0.6933,0.862014,1.6,0.6381,0.384,0.4444
2025,Wisconsin,3,26.35,123.11,96.76,67.87,0.7414,0.941028,6.57,0.6335,0.5021,0.65
2025,Wofford,15,2.03,111.96,109.93,64.2,0.4304,0.552415,-9.57,0.8641,0.4741,0.5556
2025,Xavier,11,17.87,116.82,98.95,69.16,0.6769,0.870934,0.42,0.7044,0.4909,0.65
2025,Yale,13,9.89,113.99,104.1,67.68,0.4267,0.739525,-2.56,0.8726,0.4289,0.9286
